url,api_information_source_name,created_at,updated,list_source,certified_api_developer_name,capability_fhir_version,format,http_response,http_response_time_second,smart_http_response,errors,cap_stat_exists,kind,requested_fhir_version,is_chpl
https://doxpodfhir-dmezayd2cbead2f8.centralus-01.azurewebsites.net/api/Endpoint/1170/,Thunderbird Podiatry,11/5/2025 4:15,9/6/2025 7:02,https://doxpodfhir-dmezayd2cbead2f8.centralus-01.azurewebsites.net/api,DOX EMR,No Cap Stat,NA,200,0.1846,404,"",FALSE,NA,None,true
https://providerapi.advancedmd.com/v1/r4/34594/,"",24/5/2025 12:21,9/6/2025 8:05,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.147,404,"",true*,requirements,None,"","","","","","","",""
https://fhir-myrecord.cerner.com/r4/wrew10vD3jepzbTifdu3IylT2gxN5jJt/,Deer Chase Medical Associates,11/5/2025 8:09,9/6/2025 2:13,https://raw.githubusercontent.com/oracle-samples/ignite-endpoints/refs/heads/main/oracle_health_fhir_endpoints/millennium_patient_r4_endpoints.json,Cerner Corporation,4.0.1,"json,application/fhir+json",200,0.5833,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/5101/brand/1/csg/1/fhir/r4/,St. Vincent's East,24/5/2025 6:17,9/6/2025 5:47,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0961,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/17210/brand/1/csg/1/fhir/r4/,Dr. Josephine Jasper MD,24/5/2025 10:49,8/6/2025 23:32,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1601,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/31946/brand/1/csg/1/fhir/r4/,TMW Healthcare,24/5/2025 11:08,9/6/2025 0:23,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0909,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/29556/brand/1/csg/1/fhir/r4/,Total Life Care,24/5/2025 8:20,8/6/2025 23:52,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1535,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/8079/brand/1/csg/1/fhir/r4/,"ANSON PEDIATRICS, PC",24/5/2025 10:39,9/6/2025 1:37,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0985,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/70f5f18a-4ede-4791-ab96-5e3690b40e51/,Knew Mindset LLC,9/6/2025 0:24,9/6/2025 0:24,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.3726,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/15639/brand/1/csg/1/fhir/r4/,BAYLOR SCOTT & WHITE CARROLLTON,24/5/2025 7:31,9/6/2025 3:30,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0959,500,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/13278bcc-9684-44c6-8c1b-fe53dd7af2d3/,DasMD Clinic,11/5/2025 7:59,9/6/2025 1:03,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.6371,200,"",true*,capability,None,true
https://providerapi.advancedmd.com/v1/r4/30389/,"",24/5/2025 10:44,9/6/2025 6:25,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1373,404,"",true*,requirements,None,"","","","","","","",""
https://providerapi.advancedmd.com/v1/r4/43798/,"",24/5/2025 10:40,9/6/2025 4:13,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1351,404,"",true*,requirements,None,"","","","","","","",""
https://fhir-usa.unify.chbase.com/org/greene-2c6fe7cd/,GC Hosp and Nurs Home,24/5/2025 8:16,8/6/2025 23:05,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.4538,200,"",true*,capability,None,true
https://api.qualifacts.org/api/fhir/journeyhealth/r4/,"",24/5/2025 14:19,9/6/2025 7:03,https://api.qualifacts.org/api/fhir/r4/endpoints,"Qualifacts Systems, LLC",4.0.1,"application/fhir+xml,xml,application/fhir+json,json",200,0.0306,401,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/6224dfe5-c076-4129-92c3-f4a286e6897d/,"",24/5/2025 12:23,9/6/2025 6:23,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0839,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/12703/brand/1/csg/21/fhir/r4/,Heart & Rhythm Institute of Trinity,24/5/2025 7:30,8/6/2025 23:12,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1566,200,"",TRUE,instance,None,true
https://fhir-service.medicscloud.com/fhir/da/adsc_ppT1SRjYpigFabb/,"",24/5/2025 14:48,9/6/2025 1:43,https://fhir-service.medicscloud.com/da/get-clients-end-points,Advanced Data Systems Corporation,4.0.1,"xml,json",200,0.0641,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/21637/,"",24/5/2025 7:09,9/6/2025 4:47,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1469,404,"",true*,requirements,None,"","","","","","","",""
https://api.platform.athenahealth.com/27785/brand/1/csg/23/fhir/r4/,"",24/5/2025 14:45,9/6/2025 8:01,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1655,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/JFHHBD/,"",24/5/2025 8:38,9/6/2025 5:11,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0504,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/16414/brand/2/csg/1/fhir/r4/,Urgent Care of Soldotna,24/5/2025 12:18,9/6/2025 4:08,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1571,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/13990/brand/1/csg/1/fhir/r4/,THE SPORTS MEDICINE AND REGENERATIVE THERAPEUTICS,24/5/2025 14:01,9/6/2025 3:42,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0976,200,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/8948/,American Heart Center Pc,11/5/2025 1:03,9/6/2025 7:27,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.4058,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/6ab865a4-c675-4668-8810-bd21847bacf7/,VQS Access Health LLC,9/6/2025 2:23,9/6/2025 2:23,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.1329,200,"",true*,capability,None,true
https://developer.carepaths.com/1394770-210540/api/,"",11/5/2025 6:34,9/6/2025 3:57,https://carepaths.com/uploads/org_endpoint_bundle.json,Carepaths Inc,4.0.0,"
","","","","","","","",""
    xml,"","","","","","","","","","","","","","",""
    json,"","","","","","","","","","","","","","",""
"  """,200,0.0338,200,"",TRUE,instance,None,"","","","","","","",""
https://api.qualifacts.org/api/fhir/centralnassau/r4/,"",24/5/2025 11:12,9/6/2025 0:59,https://api.qualifacts.org/api/fhir/r4/endpoints,"Qualifacts Systems, LLC",4.0.1,"application/fhir+xml,xml,application/fhir+json,json",200,0.0316,401,"",TRUE,instance,None,true
https://fhirendpoint.curemd.net/CM00L/,"",23/5/2025 17:45,9/6/2025 3:29,https://fhirendpoint.curemd.net/fhir/DEFAULT/Bundle/ServiceBaseURLs,"CureMD.com, Inc.",No Cap Stat,NA,401,0.0216,401,"",FALSE,NA,None,true
https://MNESS.fhir.cbh4.crediblebh.com/R4/,"",24/5/2025 13:17,9/6/2025 2:19,https://api.cbh4.crediblebh.com/fhir,"Qualifacts Systems, LLC",4.0.1,"
","","","","","","","",""
    xml,"","","","","","","","","","","","","","",""
    json,"","","","","","","","","","","","","","",""
"  """,200,3.1291,200,"",TRUE,instance,None,"","","","","","","",""
https://api.platform.athenahealth.com/10691/brand/1/csg/1/fhir/r4/,SUMMA AKRON CITY HOSPITAL - ER,24/5/2025 12:16,9/6/2025 8:30,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0974,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/EIDDAD/,"",24/5/2025 15:01,9/6/2025 3:48,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0497,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/29357/brand/1/csg/1/fhir/r4/,SANTA CLARA POST ACUTE,24/5/2025 7:45,9/6/2025 3:09,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1174,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/BCJDAD/,"",24/5/2025 9:17,9/6/2025 6:35,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0589,200,"",TRUE,instance,None,true
https://doxpodfhir-dmezayd2cbead2f8.centralus-01.azurewebsites.net/api/Endpoint/1139/,"Vincent C. Marino, DPM, Inc.",10/5/2025 23:54,9/6/2025 7:07,https://doxpodfhir-dmezayd2cbead2f8.centralus-01.azurewebsites.net/api,DOX EMR,No Cap Stat,NA,200,0.1879,404,"",FALSE,NA,None,true
https://api.platform.athenahealth.com/13350/brand/1/csg/1/fhir/r4/,MEDICAL ARTS INTERNAL MEDICINE,24/5/2025 6:35,9/6/2025 7:56,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1618,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/20025/brand/1/csg/1/fhir/r4/,Raven Corporation of New Orleans,24/5/2025 9:02,9/6/2025 2:11,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0939,200,"",TRUE,instance,None,true
https://ac-fhir.harrisambulatory.com/ac-7810/fhir/r4/,"",11/5/2025 2:01,9/6/2025 5:54,https://ac-fhir.harrisambulatory.com/endpoints/r4,"CareTracker, Inc.",4.0.1,"xml,json",200,0.059,200,"",TRUE,instance,None,true
https://apiservices.sutterhealth.org/ifs/api/FHIR/R4/,Sutter Health,11/5/2025 7:44,9/6/2025 4:19,https://open.epic.com/Endpoints/Brands,Epic Systems Corporation,4.0.1,"xml,json",200,0.4346,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/ECJHBA/,"",24/5/2025 7:14,9/6/2025 6:14,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0551,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/36982/,"",24/5/2025 7:06,9/6/2025 7:05,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1281,404,"",true*,requirements,None,"","","","","","","",""
https://centersofpain.prognocis.com/prognocis/fhir/centersofpain/,"",24/5/2025 10:37,9/6/2025 7:11,https://fhirurls.prognocis.com/fhirurlpublication/api/endpoint,Bizmatics Inc.,4.0.0," application/fhir+xml, application/fhir+json ",200,0.1047,406,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/22880/brand/1/csg/1/fhir/r4/,FMC Tudor PD,24/5/2025 15:03,9/6/2025 6:19,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0957,200,"",TRUE,instance,None,true
https://ac-fhir.harrisambulatory.com/ac-7826/fhir/r4/,"",11/5/2025 0:52,9/6/2025 3:40,https://ac-fhir.harrisambulatory.com/endpoints/r4,"CareTracker, Inc.",4.0.1,"xml,json",200,0.0643,200,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/cfce5ad5-3504-4a1c-8bf8-0562333efdad/,"",24/5/2025 10:43,9/6/2025 3:26,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1116,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/44343/,"",24/5/2025 8:44,9/6/2025 7:59,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.147,404,"",true*,requirements,None,"","","","","","","",""
https://ccpintconfg.ohiohealth.com/Interconnect-PRD-OAUTH2/api/FHIR/R4/,OhioHealth,24/5/2025 9:45,9/6/2025 0:59,https://open.epic.com/Endpoints/Brands,Epic Systems Corporation,4.0.1,"xml,json",200,0.0828,200,"",TRUE,instance,None,true
https://app.meldrx.com/api/fhir/paydc_5234/,"",11/5/2025 8:34,9/6/2025 0:23,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0155,200,"",true*,capability,None,true
https://fhir4.eclinicalworks.com/fhir/r4/GBFGAD/,"",11/5/2025 7:38,9/6/2025 2:02,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0551,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/12159/brand/1/csg/1/fhir/r4/,Central MediSpa,24/5/2025 9:11,9/6/2025 3:48,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0953,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/13321/brand/1/csg/1/fhir/r4/,COMPREHENSIVE FAMILY CARE,24/5/2025 12:01,9/6/2025 2:17,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0974,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/47589/,"",24/5/2025 11:30,9/6/2025 4:02,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1443,404,"",true*,requirements,None,"","","","","","","",""
https://app.meldrx.com/api/fhir/paydc_5304/,"",11/5/2025 4:25,9/6/2025 5:12,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0141,200,"",true*,capability,None,true
https://fhir4.eclinicalworks.com/fhir/r4/FIDEBD/,"",24/5/2025 14:36,8/6/2025 23:31,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0327,200,"",TRUE,instance,None,true
https://kidsfirst.prognocis.com/prognocis/fhir/kidsfirst/,"",24/5/2025 14:43,9/6/2025 4:46,https://fhirurls.prognocis.com/fhirurlpublication/api/endpoint,Bizmatics Inc.,4.0.0," application/fhir+xml, application/fhir+json ",200,0.0341,406,"",TRUE,instance,None,true
https://fhir.maximeyes.com/api/clearviewoptometry/R4/,Clear View Optometry,11/5/2025 7:59,9/6/2025 2:14,https://fhir.maximeyes.com/api/maximeyes.com/R4/PracticeBundle,First Insight Corporation,4.0.1,application/fhir+json,200,0.4261,200,"",TRUE,instance,None,true
https://api.patientfusion.com/fhir/r4/v1/30675b15-5d5e-4fab-bf18-25227c6a18a3/,Dr. Cynthia Sanchez DO,10/5/2025 23:19,9/6/2025 2:02,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.0762,200,"",true*,capability,None,true
https://ehifhir.ehiconnect.com/fhir/ehi/9d03333181fb0f6bd495e8b157259880/r4/,FRANKLIN INTERNISTS PA,24/5/2025 14:02,9/6/2025 5:22,https://ehifhir.ehiconnect.com/fhir/r4/endpoints,Enable Healthcare Inc.,4.0.1,"json,xml",200,0.0682,200,"",true*,capability,None,true
https://connect.pointclickcare.com/fhir/R4/040a36a2-4780-4f63-a625-dc7f57177e89/,"",24/5/2025 10:38,9/6/2025 7:26,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0834,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/23367/brand/1/csg/1/fhir/r4/,Sprouts Pediatrics,24/5/2025 11:39,9/6/2025 8:23,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0922,200,"",TRUE,instance,None,true
https://dhfhirpresentation.smartcarenet.com/fhir/communitycounselingcenter/1427192038/r4/,Community Counseling Center,22/5/2025 23:57,9/6/2025 1:39,https://dhfhirpresentation.smartcarenet.com/fhir/r4/endpoints,Streamline Healthcare Solutions,4.0.1,"json,xml",200,0.0492,200,"",true*,capability,None,true
https://api.patientfusion.com/fhir/r4/v1/395626e6-c264-4e78-bec1-6ad59b0a9d9f/,2m0tiv8 PLLC,11/5/2025 8:23,9/6/2025 7:11,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.073,200,"",true*,capability,None,true
https://app.meldrx.com/api/fhir/rt_hprcinc/,"",11/5/2025 0:08,9/6/2025 1:46,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0253,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/13512/brand/1/csg/1/fhir/r4/,"THE SCHRADER CLINIC, P.A.",24/5/2025 6:29,9/6/2025 2:20,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1522,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/26567/brand/1/csg/1/fhir/r4/,New Pulse Health,24/5/2025 10:52,9/6/2025 0:23,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0939,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/3908/brand/1/csg/24/fhir/r4/,"",24/5/2025 14:39,8/6/2025 23:49,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1491,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/679/brand/1/csg/241/fhir/r4/,"",24/5/2025 14:24,9/6/2025 4:45,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1533,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/17158/brand/1/csg/1/fhir/r4/,Annapolis Foot and Ankle,24/5/2025 14:30,9/6/2025 3:16,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1643,500,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/10034274/,Family Medical Specialties,10/5/2025 23:48,9/6/2025 2:47,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.3782,200,"",TRUE,instance,2,true
https://fhirserver.justtest.in:9443/fhir-server/api/v4/,PCP170967; PCP170968,11/5/2025 2:12,9/6/2025 7:20,https://oauth.smartmd.com/SmartOnFHIR/ValidURLs.json,"SMARTMD Technologies, Inc.",No Cap Stat,NA,0,-1.0,0,server could not be reached from URL: https://fhirserver.justtest.in:9443/fhir-server/api/v4/metadata,FALSE,NA,None,true
https://fhirendpoint.curemd.net/CM0EL/,"",23/5/2025 20:07,9/6/2025 6:46,https://fhirendpoint.curemd.net/fhir/DEFAULT/Bundle/ServiceBaseURLs,"CureMD.com, Inc.",No Cap Stat,NA,401,0.0212,401,"",FALSE,NA,None,true
https://fhir-service.medicscloud.com/fhir/da/adsc_sfMCWekGmZ9nMR6/,"",24/5/2025 6:48,9/6/2025 7:11,https://fhir-service.medicscloud.com/da/get-clients-end-points,Advanced Data Systems Corporation,4.0.1,"xml,json",200,0.0824,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/17935/brand/1/csg/1/fhir/r4/,Spine Specialty Center,24/5/2025 13:18,9/6/2025 7:11,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0976,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/4925/brand/1/csg/1/fhir/r4/,Pledger Orthopedic Spine Center,24/5/2025 6:34,9/6/2025 0:44,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0867,500,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/76522/,Ricardo Cabrera Md,11/5/2025 4:34,9/6/2025 3:53,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.4442,200,"",TRUE,instance,4,true
https://api.patientfusion.com/fhir/r4/v1/5b1b9177-deaf-4665-9b58-da9d3667c0c8/,DB Medical,11/5/2025 6:46,9/6/2025 3:16,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.071,200,"",true*,capability,None,true
https://providerapi.advancedmd.com/v1/r4/50973/,"",23/5/2025 23:03,9/6/2025 7:14,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1262,404,"",true*,requirements,None,"","","","","","","",""
https://api.platform.athenahealth.com/7614/brand/1/csg/1/fhir/r4/,J SHANE RHOTON MD,24/5/2025 15:21,9/6/2025 4:52,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1582,500,"",TRUE,instance,None,true
https://fhir-usa.unify.chbase.com/org/coosava-f0bbd4b6/,Coosa Valley Medical Center,24/5/2025 7:06,9/6/2025 7:15,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.6749,200,"",true*,capability,4,true
https://applications.op.healthcare/1181/api/FHIR/R4/,Pathway Pediatrics Inc AL,24/5/2025 14:54,9/6/2025 4:10,https://applications.op.healthcare/api/v2/atlas-format/Endpoint?_revinclude=Endpoint:organization,Office Practicum,4.0.1,"xml,json",200,0.0265,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/24611/brand/11/csg/1/fhir/r4/,"",24/5/2025 9:32,8/6/2025 23:29,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1544,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/bb180a1b-2e3a-4b1f-b20e-62afdb049715/,Nalin Mathur Practice,11/5/2025 1:20,9/6/2025 6:11,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.1344,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/2867/brand/1/csg/21/fhir/r4/,"Crouch Family Medicine, P.C.",24/5/2025 13:25,8/6/2025 23:50,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1545,200,"",TRUE,instance,None,true
https://app.meldrx.com/api/fhir/paydc_5136/,"",11/5/2025 0:38,9/6/2025 7:06,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0209,200,"",true*,capability,None,true
https://fhir4.eclinicalworks.com/fhir/r4/JCHHBA/,"",11/5/2025 5:10,9/6/2025 5:29,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0438,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/4128/brand/1/csg/1/fhir/r4/,Apex Family Medicine,24/5/2025 5:57,9/6/2025 3:00,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0893,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/3765/brand/1/csg/1/fhir/r4/,LEWISGALE HOSPITAL MONTGOMERY,24/5/2025 12:32,9/6/2025 8:26,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0924,500,"",TRUE,instance,None,true
